1765,890,1315,197,42,1820
1830,915,1347,198,46,1945
1838,910,1349,202,45,1955
1737,880,1277,186,41,1765
1735,862,1279,195,41,1850
1670,848,1232,193,45,1712
1671,870,1232,196,42,1751
1694,863,1252,189,44,1880
1678,860,1240,199,43,1855
1802,890,1324,193,41,1963
1685,825,1243,197,45,1891
1680,846,1262,196,42,1790
1664,820,1240,187,40,1755
1650,810,1210,180,42,1745
1689,803,1245,194,42,1812
1778,901,1318,204,48,2020
1733,862,1290,188,45,1797
1641,810,1204,190,39,1755
1751,861,1297,191,41,1914
1628,819,1203,189,41,1800
1755,850,1280,187,43,1908
1740,879,1295,193,46,1859
1692,791,1236,184,44,1827
1720,881,1271,195,39,1899
1659,825,1216,185,48,1816
1665,832,1229,187,39,1696
1628,815,1210,192,44,1798
1752,861,1281,193,46,1878
1809,873,1336,200,44,1991
1772,860,1292,192,42,1920
1595,814,1186,195,43,1712
1728,855,1263,193,43,1830
1592,798,1195,187,43,1620
1734,878,1276,186,48,1868
1650,825,1216,187,49,1763
1685,834,1245,196,41,1812
1663,788,1237,194,43,1832
1682,821,1238,192,45,1840
1637,791,1199,191,43,1828
1640,822,1200,194,46,1743
1634,825,1190,222,43,1791
1610,823,1203,184,44,1760
1738,882,1300,198,45,1845
1637,832,1215,184,45,1748
1712,835,1282,185,43,1842
1695,860,1234,193,42,1847
1705,805,1262,184,44,1800
1746,845,1294,190,43,1890
1642,791,1210,187,43,1715
1617,849,1220,198,50,1835
1651,822,1223,181.9,44,1771
1565,782,1150,191,40,1650
1615,820,1190,184,42,1768
1685,849,1250,189,44,1855
1651,815,1229,186,45,1739
1699,872,1260,190,48,1820
1657,823,1223,193,44,1840
1822,865,1350,208,49,1960
1628,820,1210,190,41,1765
1783,882,1325,205,48,1890
1646,845,1225,199,42,1985
1680,845,1245,191,37,1840
1682,825,1237,185,45,1780
1614,830,1225,187,42,1765
1700,855,1256,182,46,1765
1728,891,1301,198,41,1865
1708,880,1265,188,43,1810
1575,825,1183,183,39,1695
1734,895,1296,194,47,1770
1730,822,1280,186,44,1855
1683,842,1237,200,43,1865
1703,860,1265,187,43,1800
1750,828,1250,198,44,1900
1750,884,1318,186,53,1840
1660,838,1244,191,37,1790
1615,808,1189,194,45,1792
1657,820,1220,197,43,1810
1620,840,1208,179,44,1790
1760,879,1313,201,49,1905
1704,798,1258,182,45,1820
1698,820,1242,191,47,1790
1605,830,1205,184,43,1773
1578,781,1165,192,42,1771
1683,815,1229,182,40,1860
1684,845,1249,192,47,1830
1672,853,1243,188,45,1785
1698,850,1250,202,44,1911
1580,799,1170,189,45,1725
1630,804,1206,193,42,1830
1662,835,1240,190,44,1802
1600,791,1182,196,46,1775
1512,780,1135,188,41,1703
1621,826,1204,185,39,1806
1694,893,1265,199,46,1770
1690,891,1270,192,40,1835
1596,860,1206,195,47,1690
1705,846,1250,185,44,1840
1692,829,1250,194,43,1860
1646,832,1216,182,47,1865
1730,860,1273,191,38,1902
1678,850,1230,192,47,1820
1667,828,1238,191,42,1835
1640,845,1220,188,46,1750
1685,890,1260,193,46,1860
1547,784,1153,192,42,1625
1608,850,1198,185,32,1692
1609,790,1165,196,42,1670
1620,802,1190,180,40,1770
1510,782,1119,178,42,1716
1543,791,1159,177,42,1737
1875,920,1330,191,44,1960
1629,820,1299,184,39,1797
