1720,168,51,104,89.29
1698,176,55,106,83.52
1727,179,55,104,83.8
1739,176,46,114,88.64
1622,177,48,101,80.79
1684,175,54,102,88.57
1583,170,48,116,90
1697,177,54,110,85.88
1711,179,51,97,83.24
1672,178,50,107,83.59
1617,171,51,108,85.96
1772,189,61,114,83.07
1792,183,57,115,80.87
1696,190,51,108,82.63
1656,180,54,103,87.22
1770,173,55,108,83.82
1617,180,50,109,81.67
1679,178,50,110,83.15
1631,179,53,97,84.92
1814,178,57,108,83.71
1668,188,45,105,77.66
1796,173,60,102,90.75
1620,182,45,105,81.32
1587,162,45,92,86.42
1735,187,63,108,79.68
1670,189,49,110,79.37
1672,170,49,118,86.47
1660,176,50,112,85.23
1610,173,50,103,86.71
1773,169,47,112,91.72
1571,172,43,105,91.28
1763,178,58,109,85.39
1635,173,55,114,89.6
1613,185,51,106,86.49
1690,175,52,108,90.86
1770,176,52,110,86.36
1771,184,54,104,80.98
1640,184,47,106,78.8
1770,182,56,108,82.97
1740,178,50,108,86.52
1683,175,51,112,85.71
1696,189,52,110,76.72
1730,174,50,109,85.63
1722,173,46,103,93.06
1637,178,49,99,85.39
1716,186,49,110,78.49
1790,173,57,92,80.35
1694,168,56,117,90.48
1742,172,52,107,87.79
1712,185,47,106,82.7
1637,175,53,103,79.43
1645,196,55,108,73.68
1715,181,54,111,79.01
1610,177,51,108,80.79
1700,173,54,93,84.39
1664,171,47,100,88.89
1723,184,46,103,83.7
1755,178,59,100,79.78
1697,174,54,110,83.33
1670,181,55,106,75.69
1786,175,44,111,86.29
1685,183,53,112,79.23
1750,180,49,97,81.11
1587,187,50,115,79.68
1686,181,59,112,85.64
1663,176,51,102,86.36
1693,185,58,101,79.46
1750,191,49,105,80.1
1598,179,45,103,78.21
1710,184,49,113,84.78
1590,172,56,105,87.79
1790,175,58,105,85.14
1758,179,53,103,87.15
1835,177,48,105,85.31
1720,167,52,107,95.21
1684,179,57,114,85.47
1631,170,55,103,88.82
1758,170,56,105,87.06
1661,182,46,108,84.32
1790,173,57,92,80.35
1704,185,55,107,85.41
1590,189,50,110,74.6
18,1755,53,102,86.63
18,1537,44,124,79.01
19,1650,55,90,76.09
19,1675,47,107,88.2
19,1610,48,104,83.63
