-14.6351481458818,30.6443778738938,-56.0591150467099,15.7906373368929,122.837005824122,-56.3286954483911,11.8967452665496,25.2049800436952,76.8234052661387,107.96529337385,95.1442057762282,-68.7125238908944,140.206482175604,-131.101546908013,-126.630882525824,44.1029500692878
-68.4986928157705,-56.1584483104889,-136.589591713581,-41.2822468511488,63.6562515224038,39.4147684014939,70.4106849554464,45.1224744767334,117.786343017451,91.0258217797717,8.25582215205033,-188.957170839455,138.899982938963,-109.518423587826,8.25442188872028,41.2965327913303
-110.254657914523,60.1582903592273,-61.7974340450903,-161.254838344004,105.115574772093,-38.7939422922755,64.3484208778516,-7.27664666623111,132.131495946678,-61.3355411537398,82.7785899127936,-31.7141221337348,40.4421015257885,-67.546310537355,-145.694328725485,-123.869991805906
-23.304267139878,-127.263340135622,-119.206481536205,-26.3953315932421,104.03315149948,-54.3517954200825,109.789257911913,34.4015948356897,115.108531116374,-39.2775425741652,59.4098003345643,-44.9082252683256,137.899980566318,-77.8555180115785,-77.4224935729113,-85.28453585537
-46.0239289271939,-142.134114161401,-108.509270410108,-76.6351077374545,137.321240241769,-66.385669112062,50.8604767727364,-8.3656258445429,141.707606979165,57.8521290336354,128.53369752764,-131.772065495188,98.09274983647,-126.919824917911,-68.9580117158875,-92.6157953287838
-119.32957145448,-119.636657247129,-22.2353483162537,-1.75886449104496,-3.37510025042357,-80.3278253842877,-38.298765758293,-14.5651503177589,70.1612244024753,66.0599596385697,-3.68640748097101,-75.8599490703974,-9.86220679702857,-95.3463014534462,-92.2771378068381,-13.2743527482892
-121.006948373354,-148.210025796705,-130.286680914231,-19.4536038426352,121.086475602933,14.0966703590821,33.4666855364338,46.0572896097769,43.2435571531776,110.160253207156,-40.7601484075366,-93.5327278292482,145.493737385861,-21.6539672296234,-135.425189302204,32.2260570689803
-11.2233585452606,-59.8209700436405,-42.6826345792663,-77.7588656412895,89.1014577611202,-80.2631391109441,141.872092550267,-26.0698212622038,1.37075334298228,60.3161396786418,31.1777933335503,-27.6979182932769,67.304754589106,-57.8149910793684,-16.4306277324274,9.6612270624181
-148.94043013264,-71.2392647008688,-162.743898592972,-28.2016245375504,163.913887233983,-40.5565527246035,46.0938559380633,86.9754989104306,41.5154089009331,62.3278541497866,105.283467847783,-141.189040697277,69.8057165789795,-230.027347386676,-56.1382148618915,-52.4739197743629
-29.0016027770073,-140.344704805765,-95.8179130993996,-123.640589723044,51.9707490825513,-1.7669576153789,41.7576983936713,61.3434788210568,175.37045865499,104.476083979321,44.7721106648606,-118.792341780731,24.5323282893342,-73.2090016810876,-17.0241955032344,-40.0464783280969
-147.082848899422,-35.3574913614539,-6.71671803726627,-170.135184574656,-11.0774057665797,28.7879284129541,41.2170915274222,55.4695029238021,95.4239240126835,42.3694155426447,-20.1588056895972,-76.8228550040361,33.8544854806683,-86.0617575414765,-137.157647143388,-18.0883285523962
-74.9622653550863,-70.3376311329666,-145.600950162416,-52.4763381959491,75.0584866010034,-156.391987071383,114.799193983485,17.407508663777,83.6976725021647,59.0411663898903,13.8443185045909,-39.6754220265275,106.87204474257,-157.800477032422,-185.540487809899,-109.293104003934
-132.630813483161,-9.03378866322469,-161.725860256861,-48.0115995017483,110.451452653419,-29.7549735417071,101.682228749203,0.925403910874909,95.4229169211991,40.5223176937352,74.1782418641779,-199.670138339445,17.5769213754759,-219.390410074159,-123.539578469316,-83.4714154327384
-112.26028746996,-141.435686989238,18.9186853406633,-180.875364607035,34.7786958514561,-30.8208464239901,75.535223658602,77.8798470790913,100.227186391311,127.386943997606,119.329196130037,-118.935194751404,87.8946164125726,-98.2456581322492,-43.7302892048602,16.116819113332
-75.7313670453957,-51.3891224435055,-61.3733866504953,-56.0867478164988,156.202169111941,-113.608019665345,100.488900897767,14.3334932565586,-4.85487358349224,67.4145927715237,9.95890429517206,-108.16785086389,94.509106892789,-26.5607163466278,-48.5408109035988,-26.1450182943669
-127.870144542609,-4.73640409519212,-71.5302812486124,-168.770174463124,-21.3993246397317,-14.773269956911,6.89976810290872,-73.3297192800429,133.206062483971,113.535933506836,91.2722177968924,-59.6821379963371,50.5033757600483,-140.990533634093,-87.5893810129937,-51.3782700081158
-37.6341327497784,-35.8522159432983,-44.3948606862346,11.6900802049353,77.1894342681668,6.47007391103036,50.8139056376178,-92.1788619255408,74.3101055444766,-23.6204598896952,20.0606050961072,-114.237143128634,110.924168704551,-21.555752579114,-72.7635676765172,-2.40353249413246
-32.228417935938,-69.3221137126769,-50.7507086222128,-108.401543680507,-22.7325747487991,-128.477501837441,20.5099337468311,7.43954410067035,93.8384043704611,194.739921067915,51.671247429672,-42.8692132412848,94.4487193075503,-93.8921106629469,-108.407501393001,-115.275299679793
-70.3948296134271,-97.0311604680867,-97.4477861038629,-129.451781882565,103.184207578214,37.9803810852958,164.885437295856,-46.4356521249548,58.2044279430472,54.6766110215323,66.9928703297943,-75.0122616294415,140.244747459527,-90.9812001805877,-243.128802256839,-76.3643290557944
-105.577928486026,-95.3423066153637,-133.942759309067,-79.6500071535441,73.5464862708715,57.0904166305696,51.9969723414437,72.3088006135354,52.2985963071098,38.2509893959917,21.7507615405707,-106.385020080295,144.821590723067,-43.3559247384328,17.4715922403918,-89.0413400786353
-5.25666497246651,-116.890762031241,-110.776088413733,-165.291023345004,141.568502145329,16.3255007683919,199.800619973293,14.5613532424564,130.061957158655,-58.8045857737647,44.5145417711309,-64.6449615619336,170.362582298359,-120.400508177629,-27.8248020187051,13.957596548611
-139.828264763533,-94.6634069806536,-140.866379530093,-152.461058831024,29.1718910826741,-43.1209150433351,95.965194303557,-0.562204595011888,29.7159175700504,17.8662000633065,-62.2570425233096,-8.7856362898724,161.246642471211,-102.246081834208,-31.4073075559326,-61.5095142598841
-26.5242216851746,34.857020934815,-24.9241701629441,-123.503818766073,23.7997133050608,-76.1390484367059,131.111636338884,24.9977964624662,197.119717149217,27.0008397624592,84.9075206151049,-87.3323148348989,137.700343773516,-127.114717284881,-48.1499618691337,76.6372341687231
-95.1457635140837,-4.90273662476467,-72.8805294554219,-176.38760790933,102.852766692074,-32.5828289450665,18.4853171484933,67.0475173774096,22.9642885975344,162.528403434868,68.91750203871,-120.348028037099,133.228469927164,-165.487388502865,-37.7503843067932,-75.449069341295
-12.9985958436685,-181.807242435704,-8.18995861087946,-54.7410742065687,22.9683621994929,-76.7656619737212,2.0673830795508,65.0840930058026,77.9154903637419,0.490214553457938,-49.3784214245124,-89.227494697927,40.9818070322824,-161.456735170903,-65.2245612688319,-99.3882712991775
-107.333382052542,-17.4002382171259,-101.379062560265,-85.4488100855781,-8.53990956547344,-55.1131013080939,20.9354321248377,17.6600055929271,182.203048599983,61.1168041977714,33.7810959466137,-21.9033175656608,51.8592908453568,-85.0663665778781,-26.5732554352283,45.4442120256618
