82.9934603693457,46.0430667392122,-37.6743239925383,-36.6478214832765,71.8827265692856,-151.628402118517,45.0839494617097,105.90121385969,56.1892960731715,-69.8461073861606,92.483687826468,42.7440460923813,25.4317240682408
32.7692775516601,182.692556664309,-13.8616803711627,-21.2601470230441,72.9781722839252,-64.0058572749163,-68.7708206914832,180.360213676294,-16.1040148441528,-60.1280425652651,22.4893576079687,-21.2532255627557,-11.8899280763601
76.0267841830107,78.2500233037136,7.9322463993357,-116.583862539196,-42.3439104656454,-99.2156758055522,4.13566194055062,92.7812631533344,14.6195046746671,-66.9775011186002,26.859440519702,-140.974901783167,94.4404926313175
45.4264883534509,110.273881152092,-54.3210255069272,-39.3333375580026,95.53983141404,-14.6630015961682,37.8448176351136,17.169139566598,69.3634823055304,-76.0193020440189,171.972573565235,-102.312756048343,87.4742933388939
75.7449783023702,31.8192400714041,-47.5971598580289,9.54332909885169,118.544813584305,-64.2496295072285,52.8361274254286,66.2671720924335,57.1919805917581,-65.6499602883415,69.8385552838286,51.2505371391707,21.7033630149767
-62.1632183207586,26.5975802353222,-21.9462001213412,-53.8086035148818,23.5514223204422,-56.5904763420752,51.8378210544487,62.1521526581969,106.373344267116,-98.4753699977203,48.2923895186231,31.3314656499954,159.136134648407
4.64241790052501,15.7545802142859,125.345084427116,17.0617505249327,25.3973995591909,-95.0122143144843,40.723295591473,44.9786292704587,52.8965551644406,-96.5220677638891,138.30333974285,-68.3397261411767,-9.2133483110397
83.7676117656348,-24.1442718466533,80.7129629462706,-13.3167404761564,58.2869261354782,-99.0558152734247,20.8280435746531,122.384210361892,79.270070208661,-47.6540805610062,90.7148741936,-21.1743832485461,-0.172758323194232
-68.8436023214888,177.244856883731,-38.1432289415748,1.98654322997773,57.635669754739,-111.350114916709,-64.6908801589075,71.2540539860123,79.2024669484755,-0.550347100759771,130.307629425279,-11.2681972476685,-41.2049385656638
-6.46988702510732,50.8100124263272,-39.2817163022143,-3.23854365903151,90.1454162847067,-73.8694786590169,24.75253493362,84.2642579865809,20.0282358276322,-103.483790189491,89.3808141703594,-167.360869494005,32.3085178318161
